grupo,carga,entrada,binario,schedule,T_arquivo,rep,passos,nao_combustiveis,intactas,em_chamas,queimadas,contencao,total_ignicoes,pico_passo,pico_qtd,percentual_queimado,percentual_protegido,checksum,tempo
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_seq,seq,4,1,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.157092
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_seq,seq,4,2,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.153398
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_seq,seq,4,3,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.159499
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_seq,seq,4,4,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.154132
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_seq,seq,4,5,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.152910
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_seq,seq,4,6,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.153758
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_seq,seq,4,7,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.153671
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_seq,seq,4,8,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.153261
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_seq,seq,4,9,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.153612
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_seq,seq,4,10,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.154124
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,1,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043417
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,2,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043658
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,3,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043359
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,4,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043287
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,5,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043469
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,6,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043477
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,7,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043133
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,8,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.043500
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,9,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.045033
tempos,pequena,entradas/entrada_carga_pequena.txt,fire_omp_static,static,4,10,80,39704,127900,2069,28105,2222,30171,79,682,18.82,1.39,17073017104646724864,0.048963
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,1,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.780320
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,2,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.784082
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,3,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.779341
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,4,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.777539
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,5,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.776634
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,6,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.779683
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,7,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.791816
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,8,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.781571
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,9,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.779653
tempos,media,entradas/entrada_carga_media.txt,fire_seq,seq,8,10,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.782527
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,1,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.544364
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,2,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.544927
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,3,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.541428
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,4,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.546752
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,5,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.547702
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,6,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.550350
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,7,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.548561
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,8,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.540067
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,9,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.544290
tempos,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,10,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.545929
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.184122
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.187247
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.182882
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.173205
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.185075
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.185949
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.178027
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.172893
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.182763
tempos,grande,entradas/entrada_carga_grande.txt,fire_seq,seq,8,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.171042
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.887325
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.891152
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.886957
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.891670
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.955128
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.883422
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.883188
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.891558
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.894428
tempos,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.882659
threads_det,media,entradas/entrada_carga_media_T1.txt,fire_omp_static,static,1,1,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.902986
threads_det,media,entradas/entrada_carga_media_T1.txt,fire_omp_static,static,1,2,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.901342
threads_det,media,entradas/entrada_carga_media_T1.txt,fire_omp_static,static,1,3,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.901101
threads_det,media,entradas/entrada_carga_media_T2.txt,fire_omp_static,static,2,1,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.008223
threads_det,media,entradas/entrada_carga_media_T2.txt,fire_omp_static,static,2,2,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.008973
threads_det,media,entradas/entrada_carga_media_T2.txt,fire_omp_static,static,2,3,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,1.010497
threads_det,media,entradas/entrada_carga_media_T4.txt,fire_omp_static,static,4,1,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.576307
threads_det,media,entradas/entrada_carga_media_T4.txt,fire_omp_static,static,4,2,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.631776
threads_det,media,entradas/entrada_carga_media_T4.txt,fire_omp_static,static,4,3,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.577025
threads_det,media,entradas/entrada_carga_media_T16.txt,fire_omp_static,static,16,1,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.569883
threads_det,media,entradas/entrada_carga_media_T16.txt,fire_omp_static,static,16,2,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.551039
threads_det,media,entradas/entrada_carga_media_T16.txt,fire_omp_static,static,16,3,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.561485
threads_det,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,1,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.544998
threads_det,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,2,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.545227
threads_det,media,entradas/entrada_carga_media.txt,fire_omp_static,static,8,3,100,360809,1324373,5734,93801,15283,99529,98,1863,6.92,1.06,17187382406529706254,0.550536
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.601192
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.607491
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.626040
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.611481
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.606769
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.603264
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.610013
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.603443
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.638503
varredura_T,grande,entradas/entrada_carga_grande_T1.txt,fire_omp_static,static,1,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,6.609633
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.498617
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.492245
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.510266
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.493671
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.508808
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.515214
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.506580
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.513982
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.511880
varredura_T,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.505294
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.010206
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.009216
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.003137
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.011586
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.015356
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.026624
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.011499
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.003265
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.007892
varredura_T,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.021361
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.900055
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.894279
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.890906
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.902808
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.899622
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.913469
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.908336
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.914867
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.902636
varredura_T,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.901975
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.912345
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.890827
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.894543
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.889868
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.890751
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.903147
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.891227
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.878545
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.890563
varredura_T,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.898294
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.505977
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.503238
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.504705
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.507797
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.501997
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.501882
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.504873
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.503371
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.508518
schedules,grande,entradas/entrada_carga_grande_T2.txt,fire_omp_static,static,2,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,3.500049
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.007705
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.001881
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.005705
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.004428
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.002380
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.059408
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.009677
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.004081
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.028338
schedules,grande,entradas/entrada_carga_grande_T4.txt,fire_omp_static,static,4,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,2.009136
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.896244
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.898547
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.902505
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.896107
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,5,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.902651
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,6,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.908468
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,7,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.909965
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,8,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.923666
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,9,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.896898
schedules,grande,entradas/entrada_carga_grande_T16.txt,fire_omp_static,static,16,10,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.895312
schedules,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,1,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.888189
schedules,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,2,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.900230
schedules,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,3,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.890975
schedules,grande,entradas/entrada_carga_grande.txt,fire_omp_static,static,8,4,100,1251181,4804870,7434,121067,65448,128491,99,2381,2.57,1.31,14825089465781038537,1.908180
